20 12 18 0 0  995,70 12,89
20 12 18 0 30  995,63 12,24
20 12 18 1 0  995,39 12,04
20 12 18 1 30  995,31 11,99
20 12 18 2 0  995,54 12,16
20 12 18 2 24  995,58 11,02
20 12 18 2 30  995,66 10,91
20 12 18 3 0  995,31 11,03
20 12 18 3 30  994,86 11,23
20 12 18 4 0  994,68 11,15
20 12 18 4 30  994,55 11,86
20 12 18 5 0  994,43 12,07
20 12 18 5 2  994,45 11,92
20 12 18 5 30  994,27 11,74
20 12 18 6 0  993,73 11,83
20 12 18 6 30  994,08 11,84
20 12 18 7 0  994,20 11,23
20 12 18 7 30  993,93 11,86
20 12 18 7 41  993,85 12,21
20 12 18 8 0  993,78 12,45
20 12 18 8 19  993,80 12,51
20 12 18 8 30  993,93 12,66
20 12 18 9 0  993,77 13,15
20 12 18 9 30  993,81 12,31
20 12 18 10 0  993,96 12,48
20 12 18 10 24  993,64 12,34
20 12 18 10 30  993,53 14,05
20 12 18 11 0  993,22 14,30
20 12 18 11 30  992,95 14,56
20 12 18 12 0  992,62 15,48
20 12 18 12 30  992,14 15,19
20 12 18 13 0  992,00 14,61
20 12 18 13 13  991,75 14,85
20 12 18 13 30  991,77 16,16
20 12 18 14 0  991,55 15,06
20 12 18 14 30  991,61 16,34
20 12 18 15 0  992,19 8,71
20 12 18 15 30  991,58 14,95
20 12 18 15 32  991,63 15,29
20 12 18 16 0  991,56 15,17
20 12 18 16 30  991,74 15,29
20 12 18 17 0  991,65 16,42
20 12 18 17 30  991,89 16,30
20 12 18 17 46  991,80 16,63
20 12 18 18 30  991,82 16,51
20 12 18 18 54  991,79 17,20
20 12 18 19 0  991,92 17,06
20 12 18 19 30  992,13 16,49
20 12 18 20 0  992,23 16,52
20 12 18 20 30  992,42 16,26
20 12 18 21 0  992,64 16,42
20 12 18 21 30  992,57 16,34
20 12 18 21 50  992,54 16,25
20 12 18 22 0  992,64 16,19
20 12 18 22 30  992,70 16,05
20 12 18 23 0  992,76 16,14
20 12 18 23 30  992,66 16,13
20 12 18 23 45  992,79 16,12
21 12 18 0 0  992,82 16,07
21 12 18 0 30  992,64 16,17
21 12 18 1 0  992,60 16,11
21 12 18 1 30  992,66 16,27
21 12 18 2 0  992,87 16,15
21 12 18 2 30  992,84 16,01
21 12 18 3 0  992,74 15,81
21 12 18 3 30  992,82 15,87
21 12 18 4 0  992,75 15,88
21 12 18 4 30  992,80 15,91
21 12 18 5 0  992,79 15,91
21 12 18 5 30  992,72 15,54
21 12 18 6 0  992,69 15,50
21 12 18 6 30  992,50 15,69
21 12 18 7 0  992,56 15,77
21 12 18 7 30  992,69 15,77
21 12 18 8 0  992,90 15,76
21 12 18 8 30  992,70 15,92
21 12 18 9 0  992,90 16,17
21 12 18 9 30  992,85 16,25
21 12 18 10 0  992,54 16,36
21 12 18 10 30  991,90 16,50
21 12 18 11 0  991,63 16,50
21 12 18 11 30  991,34 17,15
21 12 18 12 0  990,85 17,52
21 12 18 12 30  990,71 17,57
21 12 18 13 0  990,86 18,03
21 12 18 13 30  990,40 17,65
21 12 18 14 0  990,23 17,43
21 12 18 14 30  990,02 16,93
21 12 18 15 0  989,87 17,08
21 12 18 15 23  989,27 17,05
21 12 18 15 30  989,26 16,91
21 12 18 16 0  989,01 16,94
21 12 18 16 30  988,63 16,86
21 12 18 17 0  987,78 16,92
21 12 18 17 6  987,88 16,80
21 12 18 17 30  987,59 16,81
21 12 18 18 0  987,33 16,85
21 12 18 18 30  986,67 17,06
21 12 18 19 0  985,95 16,94
21 12 18 19 30  985,30 16,84
21 12 18 20 0  984,70 16,81
21 12 18 20 30  984,29 16,87
21 12 18 21 0  983,75 16,60
21 12 18 21 18  983,62 16,53
21 12 18 21 30  983,34 16,76
21 12 18 22 0  982,55 16,66
21 12 18 22 30  982,04 16,64
21 12 18 23 0  981,44 16,69
21 12 18 23 30  981,19 16,38
22 12 18 0 0  980,74 16,35
22 12 18 0 30  980,22 16,05
22 12 18 1 0  979,74 16,03
22 12 18 1 24  979,75 16,05
22 12 18 1 30  979,75 15,94
22 12 18 2 0  979,53 16,20
22 12 18 2 30  979,11 16,26
22 12 18 3 0  979,05 16,14
22 12 18 3 30  978,70 16,42
22 12 18 4 0  978,44 16,44
22 12 18 4 30  978,33 16,66
22 12 18 5 0  978,24 16,77
22 12 18 5 30  978,42 16,76
22 12 18 6 0  978,35 16,82
22 12 18 6 30  978,30 16,77
22 12 18 7 0  978,39 16,54
22 12 18 7 30  978,52 16,75
22 12 18 8 0  978,75 16,98
22 12 18 8 30  978,84 17,07
22 12 18 9 0  978,70 17,17
22 12 18 9 30  978,89 17,40
22 12 18 10 0  978,65 17,71
22 12 18 10 30  978,87 17,77
22 12 18 11 0  978,53 17,27
22 12 18 11 30  978,35 17,78
22 12 18 12 0  978,16 17,44
22 12 18 12 30  978,15 17,83
22 12 18 13 0  977,87 17,92
22 12 18 13 30  977,80 17,69
22 12 18 14 0  977,97 17,86
22 12 18 14 30  977,88 17,74
22 12 18 15 0  977,68 17,59
22 12 18 15 30  977,68 17,33
22 12 18 16 0  977,66 17,48
22 12 18 16 30  977,55 17,25
22 12 18 17 0  977,36 17,07
22 12 18 17 30  977,40 16,97
22 12 18 18 0  977,44 17,01
22 12 18 18 30  977,58 16,95
22 12 18 19 0  977,98 16,96
22 12 18 19 30  978,70 17,09
22 12 18 20 0  979,12 16,96
22 12 18 20 30  980,02 17,41
22 12 18 20 37  980,29 17,47
22 12 18 21 0  980,76 17,18
22 12 18 21 30  981,40 17,28
22 12 18 22 0  981,99 17,25
22 12 18 22 30  982,95 17,36
22 12 18 23 0  983,06 17,29
22 12 18 23 30  983,58 17,07
22 12 18 23 40  983,50 17,00
23 12 18 0 0  983,61 16,88
23 12 18 0 30  983,68 17,07
23 12 18 1 0  984,33 17,02
23 12 18 1 30  984,83 16,87
23 12 18 2 0  985,25 16,84
23 12 18 2 30  985,36 16,90
23 12 18 3 0  986,12 16,81
23 12 18 3 30  986,30 16,95
23 12 18 4 0  986,39 16,94
23 12 18 4 30  986,61 16,67
23 12 18 5 0  986,97 16,96
23 12 18 5 30  986,92 17,10
23 12 18 6 0  987,32 17,00
23 12 18 6 30  987,55 16,83
23 12 18 7 0  987,90 16,67
23 12 18 7 30  988,36 17,00
23 12 18 8 0  988,59 16,77
23 12 18 8 30  988,92 16,95
23 12 18 9 0  989,26 17,00
23 12 18 9 30  989,64 17,24
23 12 18 10 0  989,76 17,54
23 12 18 10 30  989,58 17,58
23 12 18 11 0  989,87 17,35
23 12 18 11 30  989,78 17,46
23 12 18 12 0  989,92 17,31
23 12 18 12 30  989,72 17,67
23 12 18 12 30  989,71 17,72
23 12 18 13 0  989,83 17,61
23 12 18 13 30  989,72 17,51
23 12 18 14 0  989,79 17,27
23 12 18 14 30  989,83 17,41
23 12 18 15 0  989,59 17,19
23 12 18 15 30  989,49 16,96
23 12 18 16 0  989,07 17,19
23 12 18 16 30  988,58 16,97
23 12 18 17 0  988,53 17,11
23 12 18 17 30  988,12 17,09
23 12 18 18 0  987,94 16,95
23 12 18 18 30  987,50 17,09
23 12 18 19 0  987,18 15,78
23 12 18 19 17  986,95 15,09
23 12 18 19 30  986,65 14,82
23 12 18 20 0  986,14 16,36
23 12 18 20 21  985,97 16,85
23 12 18 20 30  985,97 16,97
23 12 18 21 0  985,66 17,08
23 12 18 21 30  985,29 17,45
23 12 18 22 0  985,08 17,84
23 12 18 22 30  984,79 17,64
23 12 18 23 0  984,37 17,83
23 12 18 23 30  983,75 17,68
24 12 18 0 0  983,24 17,54
24 12 18 0 30  982,71 18,05
24 12 18 1 0  982,46 17,83
24 12 18 1 30  982,19 18,12
24 12 18 2 0  981,72 18,17
24 12 18 2 30  981,45 18,20
24 12 18 3 0  981,00 18,26
24 12 18 3 30  980,71 18,20
24 12 18 4 0  979,91 18,22
24 12 18 4 30  979,20 17,99
24 12 18 5 0  978,84 18,10
24 12 18 5 30  978,45 18,24
24 12 18 6 0  978,74 18,54
24 12 18 6 30  978,58 18,15
24 12 18 7 0  978,55 17,95
24 12 18 7 30  978,51 18,24
24 12 18 8 0  978,49 18,38
24 12 18 8 30  978,56 18,55
24 12 18 9 0  979,27 19,46
24 12 18 9 30  980,26 19,93
24 12 18 10 0  981,12 19,71
24 12 18 10 30  981,82 20,57
24 12 18 10 36  981,93 20,54
24 12 18 11 0  982,52 19,26
24 12 18 11 30  982,84 19,64
24 12 18 12 0  983,05 19,62
24 12 18 12 30  983,44 19,41
24 12 18 12 54  983,80 19,61
24 12 18 13 0  983,80 19,77
24 12 18 13 30  984,20 19,55
24 12 18 14 0  985,03 19,52
24 12 18 14 30  985,63 19,84
24 12 18 15 0  986,13 19,94
24 12 18 15 30  986,86 19,24
24 12 18 16 0  987,51 19,43
24 12 18 16 30  987,94 19,78
24 12 18 17 0  988,89 19,68
24 12 18 17 30  989,61 18,62
24 12 18 18 0  989,93 18,60
24 12 18 18 30  990,64 18,33
24 12 18 19 0  990,87 18,65
24 12 18 19 30  991,28 18,69
24 12 18 20 0  991,84 19,06
24 12 18 20 30  992,25 18,05
24 12 18 21 0  992,52 17,79
24 12 18 21 30  992,85 16,99
24 12 18 22 0  992,82 17,07
24 12 18 22 30  992,74 16,84
24 12 18 23 0  992,93 16,88
24 12 18 23 30  992,87 16,67
25 12 18 0 0  993,11 16,51
25 12 18 0 30  993,22 17,23
25 12 18 1 0  993,57 16,35
25 12 18 1 30  993,57 16,78
25 12 18 2 0  994,14 16,24
25 12 18 2 30  994,08 16,46
25 12 18 3 0  994,01 15,97
25 12 18 3 30  993,94 16,84
25 12 18 4 0  993,90 16,03
25 12 18 4 30  993,95 16,34
25 12 18 5 0  994,19 15,75
25 12 18 5 30  994,34 15,69
25 12 18 6 0  994,34 15,78
25 12 18 6 30  994,42 15,19
25 12 18 7 0  994,39 15,87
25 12 18 7 30  994,45 15,74
25 12 18 8 0  994,62 16,02
25 12 18 8 30  994,58 15,46
25 12 18 9 0  994,36 15,91
25 12 18 9 30  994,23 15,63
25 12 18 10 0  994,29 16,53
25 12 18 10 30  994,23 16,29
25 12 18 11 0  994,13 16,15
25 12 18 11 30  993,83 16,12
25 12 18 12 0  993,45 16,48
25 12 18 12 30  993,48 16,61
25 12 18 13 0  993,55 16,64
25 12 18 13 30  993,54 16,40
25 12 18 14 0  993,85 16,70
25 12 18 14 30  993,97 16,53
25 12 18 15 0  994,00 16,93
25 12 18 15 30  994,07 16,51
25 12 18 16 0  994,01 16,80
25 12 18 16 30  994,05 16,68
25 12 18 17 0  993,83 16,63
25 12 18 17 30  993,98 16,64
25 12 18 18 0  993,87 16,82
25 12 18 18 30  993,99 16,82
25 12 18 19 0  994,02 16,71
25 12 18 19 30  993,85 16,79
25 12 18 20 0  993,99 16,89
25 12 18 20 30  993,81 16,84
25 12 18 21 0  993,72 16,93
25 12 18 21 30  993,86 16,94
25 12 18 22 0  993,96 16,90
25 12 18 22 30  993,82 16,53
25 12 18 23 0  993,62 16,54
25 12 18 23 30  993,84 16,70
26 12 18 0 0  993,80 16,62
26 12 18 0 5  993,79 16,64
26 12 18 0 30  993,75 16,70
26 12 18 1 0  993,66 16,91
26 12 18 1 30  993,71 17,09
26 12 18 2 0  993,63 17,08
26 12 18 2 30  993,72 17,20
26 12 18 3 0  993,36 17,09
26 12 18 3 8  993,25 16,98
26 12 18 3 30  993,10 17,19
26 12 18 4 0  992,80 16,99
26 12 18 4 30  992,82 17,07
26 12 18 5 0  992,74 16,89
26 12 18 5 30  992,85 17,12
26 12 18 6 0  992,62 16,93
26 12 18 6 30  992,86 16,89
26 12 18 7 0  992,76 17,03
26 12 18 7 30  992,94 17,04
26 12 18 8 0  992,91 17,05
26 12 18 8 30  992,71 17,03
26 12 18 9 0  992,70 16,98
26 12 18 9 30  992,74 17,23
26 12 18 10 0  992,48 17,30
26 12 18 10 30  992,31 17,62
26 12 18 11 0  992,48 17,43
26 12 18 11 30  991,99 17,68
26 12 18 12 0  991,80 17,53
26 12 18 12 30  991,89 17,72
26 12 18 13 0  992,09 17,56
26 12 18 13 30  992,07 17,40
26 12 18 14 0  992,06 17,60
26 12 18 14 30  992,15 17,39
26 12 18 15 0  992,24 17,70
26 12 18 15 30  992,31 17,46
26 12 18 16 0  992,44 17,57
26 12 18 16 30  992,49 17,62
26 12 18 17 0  992,59 17,70
26 12 18 17 30  992,72 17,69
26 12 18 18 0  992,65 17,55
26 12 18 18 30  992,80 17,63
26 12 18 19 0  992,95 17,54
26 12 18 19 30  993,08 17,87
26 12 18 19 53  993,04 17,82
26 12 18 20 0  993,18 17,44
26 12 18 20 30  993,37 17,54
26 12 18 21 0  993,52 17,73
26 12 18 21 30  993,45 17,67
26 12 18 22 0  993,30 17,96
26 12 18 22 30  993,37 17,63
26 12 18 23 0  993,21 17,84
26 12 18 23 30  993,42 17,79
27 12 18 0 0  993,55 17,98
27 12 18 0 30  993,73 17,68
27 12 18 1 0  993,78 17,89
27 12 18 1 30  993,94 18,03
27 12 18 2 0  993,99 17,75
27 12 18 2 30  994,17 17,89
27 12 18 3 0  994,26 17,96
27 12 18 3 30  993,96 17,81
27 12 18 4 0  994,09 17,80
27 12 18 4 30  994,23 17,98
27 12 18 5 0  994,11 17,89
27 12 18 5 23  994,27 17,88
27 12 18 5 30  994,20 17,92
27 12 18 6 0  994,30 17,99
27 12 18 6 30  994,30 17,89
27 12 18 7 0  994,35 18,00
27 12 18 7 30  994,46 17,76
27 12 18 8 0  994,32 18,07
27 12 18 8 30  994,17 18,15
27 12 18 9 0  994,04 18,08
27 12 18 9 30  994,07 18,49
27 12 18 10 0  993,99 18,29
27 12 18 10 30  993,73 18,43
27 12 18 11 0  993,37 18,22
27 12 18 11 30  992,90 18,40
27 12 18 12 0  992,55 18,39
27 12 18 12 30  992,31 18,55
27 12 18 13 0  992,15 18,48
27 12 18 13 30  992,27 18,36
27 12 18 14 0  992,20 18,42
27 12 18 14 30  992,13 18,33
27 12 18 15 0  991,98 18,50
27 12 18 15 30  991,88 18,29
27 12 18 16 0  991,69 18,51
27 12 18 16 30  991,69 18,46
27 12 18 17 0  991,69 18,54
27 12 18 17 30  991,76 18,54
27 12 18 18 0  991,64 18,61
27 12 18 18 30  991,62 18,62
27 12 18 19 0  991,43 18,62
27 12 18 19 30  991,52 18,68
27 12 18 20 0  991,27 18,44
27 12 18 20 30  991,45 18,67
27 12 18 21 0  991,52 18,57
27 12 18 21 30  991,39 18,48
27 12 18 22 0  991,51 18,47
27 12 18 22 30  991,21 18,48
27 12 18 23 0  991,03 18,56
27 12 18 23 30  990,84 18,49
28 12 18 0 0  990,70 18,40
28 12 18 0 30  990,68 18,49
28 12 18 1 0  990,63 18,69
28 12 18 1 30  990,85 18,51
28 12 18 2 0  990,97 18,65
28 12 18 2 30  991,08 18,67
28 12 18 3 0  990,71 18,32
28 12 18 3 1  990,71 18,49
28 12 18 3 30  990,67 18,50
28 12 18 4 0  990,34 18,51
28 12 18 4 30  990,22 18,67
28 12 18 5 0  990,30 18,58
28 12 18 5 30  990,31 18,54
28 12 18 6 0  990,29 18,45
28 12 18 6 30  990,38 18,37
28 12 18 7 0  990,61 18,30
28 12 18 7 30  990,82 18,20
28 12 18 8 0  990,88 18,36
28 12 18 8 30  990,68 18,29
28 12 18 9 0  990,82 18,52
28 12 18 9 30  990,87 18,72
28 12 18 10 0  991,03 18,55
28 12 18 10 30  990,94 18,54
28 12 18 11 0  990,65 18,71
28 12 18 11 30  990,03 18,78
28 12 18 12 0  989,81 18,58
28 12 18 12 30  989,78 18,43
28 12 18 13 0  989,76 18,65
28 12 18 13 30  989,82 18,69
28 12 18 14 0  989,85 18,69
28 12 18 14 22  989,91 18,35
28 12 18 14 30  990,01 18,49
28 12 18 15 0  990,05 18,54
28 12 18 15 30  990,47 15,11
28 12 18 16 0  990,58 15,10
28 12 18 16 30  990,74 15,16
28 12 18 17 0  990,75 15,16
28 12 18 17 30  991,01 14,77
28 12 18 18 0  991,12 14,68
28 12 18 18 30  991,26 14,64
28 12 18 19 0  991,59 15,62
28 12 18 19 30  992,03 16,46
28 12 18 20 0  991,96 15,67
28 12 18 20 30  992,25 15,12
28 12 18 20 50  992,36 15,71
28 12 18 21 0  992,38 15,32
28 12 18 21 30  992,58 15,64
28 12 18 22 0  992,58 15,34
28 12 18 22 30  992,67 15,24
28 12 18 22 55  992,81 15,05
28 12 18 23 0  992,82 14,98
28 12 18 23 30  992,94 15,09
29 12 18 0 0  993,06 15,19
29 12 18 0 30  993,50 15,30
29 12 18 1 0  993,71 15,24
29 12 18 1 30  993,97 15,48
29 12 18 2 0  994,13 16,23
29 12 18 2 30  994,21 16,27
29 12 18 3 0  994,35 15,43
29 12 18 3 30  994,37 15,69
29 12 18 4 0  994,36 15,34
29 12 18 4 30  994,45 15,58
29 12 18 5 0  994,40 16,43
29 12 18 5 30  994,77 16,62
29 12 18 6 0  995,22 15,18
29 12 18 6 30  995,52 15,04
29 12 18 7 0  995,60 15,60
29 12 18 7 30  995,97 15,34
29 12 18 8 0  996,19 14,88
29 12 18 8 30  996,24 15,15
29 12 18 9 0  996,30 15,18
29 12 18 9 30  996,47 15,07
29 12 18 10 0  996,62 15,20
29 12 18 10 30  996,73 15,50
29 12 18 11 0  996,65 15,16
29 12 18 11 30  996,53 15,37
29 12 18 12 0  996,30 15,33
29 12 18 12 30  996,30 15,60
29 12 18 13 0  996,32 15,75
29 12 18 13 30  996,31 15,73
29 12 18 14 0  996,40 15,33
29 12 18 14 30  996,42 16,01
29 12 18 15 0  996,54 15,61
29 12 18 15 30  996,58 15,11
29 12 18 16 0  996,63 15,41
29 12 18 16 30  996,60 15,16
29 12 18 17 0  996,57 14,94
29 12 18 17 30  996,57 15,04
29 12 18 18 0  996,52 14,72
29 12 18 18 30  996,52 14,89
29 12 18 19 0  996,21 14,65
29 12 18 19 30  996,08 14,92
29 12 18 20 0  995,65 14,85
29 12 18 20 30  995,49 14,73
29 12 18 21 0  995,28 14,46
29 12 18 21 30  994,94 14,78
29 12 18 22 0  994,73 15,13
29 12 18 22 30  994,57 15,23
29 12 18 23 0  994,42 14,97
29 12 18 23 30  994,21 15,27
30 12 18 0 0  993,88 15,08
30 12 18 0 30  993,53 15,20
30 12 18 1 0  993,34 14,87
30 12 18 1 30  993,16 14,65
30 12 18 2 0  992,89 14,94
30 12 18 2 30  992,72 14,69
30 12 18 3 0  992,44 14,78
30 12 18 3 30  992,08 14,52
30 12 18 4 0  991,72 14,60
30 12 18 4 30  991,69 14,41
30 12 18 4 45  991,55 14,61
30 12 18 5 0  991,49 14,74
30 12 18 5 30  991,56 14,66
30 12 18 6 0  991,63 14,81
30 12 18 6 30  991,64 14,62
30 12 18 7 0  991,62 14,63
30 12 18 7 30  991,79 14,79
30 12 18 8 0  991,86 14,88
30 12 18 8 30  991,97 14,89
30 12 18 9 0  992,01 14,90
30 12 18 9 26  991,96 14,83
30 12 18 9 30  992,02 14,94
30 12 18 10 0  991,99 15,65
30 12 18 10 30  992,04 15,47
30 12 18 11 0  991,92 15,86
30 12 18 11 30  991,63 15,42
30 12 18 12 0  991,30 15,57
30 12 18 12 30  991,03 15,89
30 12 18 13 0  990,76 16,56
30 12 18 13 30  990,73 16,87
30 12 18 14 0  990,74 16,30
30 12 18 14 30  990,64 15,92
